CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB
1,Aguascalientes,1,Aguascalientes,1,Aguascalientes
1,Aguascalientes,2,Asientos,1,Asientos
1,Aguascalientes,3,Calvillo,1,Calvillo
1,Aguascalientes,4,Cosío,1,Cosío
1,Aguascalientes,5,Jesús María,1,Jesús María
1,Aguascalientes,6,Pabellón de Arteaga,1,Pabellón de Arteaga
1,Aguascalientes,7,Rincón de Romos,1,Rincón de Romos
1,Aguascalientes,8,San José de Gracia,1,San José de Gracia
1,Aguascalientes,9,Tepezalá,1,Tepezalá
1,Aguascalientes,10,El Llano,1,Palo Alto
1,Aguascalientes,11,San Francisco de los Romo,1,San Francisco de los Romo
2,Baja California,12,Ensenada,1,Ensenada
2,Baja California,13,Mexicali,1,Mexicali
2,Baja California,14,Tecate,1,Tecate
2,Baja California,15,Tijuana,1,Tijuana
2,Baja California,16,Playas de Rosarito,1,Playas de Rosarito
3,Baja California Sur,17,Comondú,1,Ciudad Constitución
3,Baja California Sur,18,Mulegé,1,Santa Rosalía
3,Baja California Sur,19,La Paz,1,La Paz
3,Baja California Sur,20,Los Cabos,1,San José del Cabo
3,Baja California Sur,21,Loreto,1,Loreto
4,Campeche,22,Calkiní,1,Calkiní
4,Campeche,23,Campeche,1,San Francisco de Campeche
4,Campeche,24,Carmen,1,Ciudad del Carmen
4,Campeche,25,Champotón,1,Champotón
4,Campeche,26,Hecelchakán,1,Hecelchakán
4,Campeche,27,Hopelchén,1,Hopelchén
4,Campeche,28,Palizada,1,Palizada
4,Campeche,29,Tenabo,1,Tenabo
4,Campeche,30,Escárcega,1,Escárcega
4,Campeche,31,Calakmul,1,Xpujil
4,Campeche,32,Candelaria,1,Candelaria
5,Coahuila de Zaragoza,33,Abasolo,1,Abasolo
5,Coahuila de Zaragoza,34,Acuña,1,Ciudad Acuña
5,Coahuila de Zaragoza,35,Allende,1,Allende
5,Coahuila de Zaragoza,36,Arteaga,1,Arteaga
5,Coahuila de Zaragoza,37,Candela,1,Candela
5,Coahuila de Zaragoza,38,Castaños,1,Castaños
5,Coahuila de Zaragoza,39,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza
5,Coahuila de Zaragoza,40,Escobedo,1,Escobedo
5,Coahuila de Zaragoza,41,Francisco I. Madero,1,Francisco I. Madero (Chávez)
5,Coahuila de Zaragoza,42,Frontera,1,Frontera
5,Coahuila de Zaragoza,43,General Cepeda,1,General Cepeda
5,Coahuila de Zaragoza,44,Guerrero,1,Guerrero
5,Coahuila de Zaragoza,45,Hidalgo,1,Hidalgo
5,Coahuila de Zaragoza,46,Jiménez,1,Jiménez
5,Coahuila de Zaragoza,47,Juárez,1,Juárez
5,Coahuila de Zaragoza,48,Lamadrid,1,Lamadrid
5,Coahuila de Zaragoza,49,Matamoros,1,Matamoros
5,Coahuila de Zaragoza,50,Monclova,1,Monclova
5,Coahuila de Zaragoza,51,Morelos,1,Morelos
5,Coahuila de Zaragoza,52,Múzquiz,1,Ciudad Melchor Múzquiz
5,Coahuila de Zaragoza,53,Nadadores,1,Nadadores
5,Coahuila de Zaragoza,54,Nava,1,Nava
5,Coahuila de Zaragoza,55,Ocampo,1,Ocampo
5,Coahuila de Zaragoza,56,Parras,1,Parras de la Fuente
5,Coahuila de Zaragoza,57,Piedras Negras,1,Piedras Negras
5,Coahuila de Zaragoza,58,Progreso,1,Progreso
5,Coahuila de Zaragoza,59,Ramos Arizpe,1,Ramos Arizpe
5,Coahuila de Zaragoza,60,Sabinas,1,Sabinas
5,Coahuila de Zaragoza,61,Sacramento,1,Sacramento
5,Coahuila de Zaragoza,62,Saltillo,1,Saltillo
5,Coahuila de Zaragoza,63,San Buenaventura,1,San Buenaventura
5,Coahuila de Zaragoza,64,San Juan de Sabinas,14,Nueva Rosita
5,Coahuila de Zaragoza,65,San Pedro,1,San Pedro
5,Coahuila de Zaragoza,66,Sierra Mojada,1,Sierra Mojada
5,Coahuila de Zaragoza,67,Torreón,1,Torreón
5,Coahuila de Zaragoza,68,Viesca,1,Viesca
5,Coahuila de Zaragoza,69,Villa Unión,1,Villa Unión
5,Coahuila de Zaragoza,70,Zaragoza,1,Zaragoza
6,Colima,71,Armería,1,Ciudad de Armería
6,Colima,72,Colima,1,Colima
6,Colima,73,Comala,1,Comala
6,Colima,74,Coquimatlán,1,Coquimatlán
6,Colima,75,Cuauhtémoc,1,Cuauhtémoc
6,Colima,76,Ixtlahuacán,1,Ixtlahuacán
6,Colima,77,Manzanillo,1,Manzanillo
6,Colima,78,Minatitlán,1,Minatitlán
6,Colima,79,Tecomán,1,Tecomán
6,Colima,80,Villa de Álvarez,1,Ciudad de Villa de Álvarez
7,Chiapas,81,Acacoyagua,1,Acacoyagua
7,Chiapas,82,Acala,1,Acala
7,Chiapas,83,Acapetahua,1,Acapetahua
7,Chiapas,84,Altamirano,1,Altamirano
7,Chiapas,85,Amatán,1,Amatán
7,Chiapas,86,Amatenango de la Frontera,1,Amatenango de la Frontera
7,Chiapas,87,Amatenango del Valle,1,Amatenango del Valle
7,Chiapas,88,Angel Albino Corzo,1,Jaltenango de la Paz (Angel Albino Corzo)
7,Chiapas,89,Arriaga,1,Arriaga
7,Chiapas,90,Bejucal de Ocampo,1,Bejucal de Ocampo
7,Chiapas,91,Bella Vista,1,Bella Vista
7,Chiapas,92,Berriozábal,1,Berriozábal
7,Chiapas,93,Bochil,1,Bochil
7,Chiapas,94,El Bosque,1,El Bosque
7,Chiapas,95,Cacahoatán,1,Cacahoatán
7,Chiapas,96,Catazajá,1,Catazajá
7,Chiapas,97,Cintalapa,1,Cintalapa de Figueroa
7,Chiapas,98,Coapilla,1,Coapilla
7,Chiapas,99,Comitán de Domínguez,1,Comitán de Domínguez
7,Chiapas,100,La Concordia,1,La Concordia
7,Chiapas,101,Copainalá,1,Copainalá
7,Chiapas,102,Chalchihuitán,1,Chalchihuitán
7,Chiapas,103,Chamula,1,Chamula
7,Chiapas,104,Chanal,1,Chanal
7,Chiapas,105,Chapultenango,1,Chapultenango
7,Chiapas,106,Chenalhó,1,Chenalhó
7,Chiapas,107,Chiapa de Corzo,1,Chiapa de Corzo
7,Chiapas,108,Chiapilla,1,Chiapilla
7,Chiapas,109,Chicoasén,1,Chicoasén
7,Chiapas,110,Chicomuselo,1,Chicomuselo
7,Chiapas,111,Chilón,1,Chilón
7,Chiapas,112,Escuintla,1,Escuintla
7,Chiapas,113,Francisco León,42,Rivera el Viejo Carmen
7,Chiapas,114,Frontera Comalapa,1,Frontera Comalapa
7,Chiapas,115,Frontera Hidalgo,1,Frontera Hidalgo
7,Chiapas,116,La Grandeza,1,La Grandeza
7,Chiapas,117,Huehuetán,1,Huehuetán
7,Chiapas,118,Huixtán,1,Huixtán
7,Chiapas,119,Huitiupán,1,Huitiupán
7,Chiapas,120,Huixtla,1,Huixtla
7,Chiapas,121,La Independencia,1,La Independencia
7,Chiapas,122,Ixhuatán,1,Ixhuatán
7,Chiapas,123,Ixtacomitán,1,Ixtacomitán
7,Chiapas,124,Ixtapa,1,Ixtapa
7,Chiapas,125,Ixtapangajoya,1,Ixtapangajoya
7,Chiapas,126,Jiquipilas,1,Jiquipilas
7,Chiapas,127,Jitotol,1,Jitotol
7,Chiapas,128,Juárez,1,Juárez
7,Chiapas,129,Larráinzar,1,Larráinzar
7,Chiapas,130,La Libertad,1,La Libertad
7,Chiapas,131,Mapastepec,1,Mapastepec
7,Chiapas,132,Las Margaritas,1,Las Margaritas
7,Chiapas,133,Mazapa de Madero,1,Mazapa de Madero
7,Chiapas,134,Mazatán,1,Mazatán
7,Chiapas,135,Metapa,1,Metapa de Domínguez
7,Chiapas,136,Mitontic,1,Mitontic
7,Chiapas,137,Motozintla,1,Motozintla de Mendoza
7,Chiapas,138,Nicolás Ruíz,1,Nicolás Ruíz
7,Chiapas,139,Ocosingo,1,Ocosingo
7,Chiapas,140,Ocotepec,1,Ocotepec
7,Chiapas,141,Ocozocoautla de Espinosa,1,Ocozocoautla de Espinosa
7,Chiapas,142,Ostuacán,1,Ostuacán
7,Chiapas,143,Osumacinta,1,Osumacinta
7,Chiapas,144,Oxchuc,1,Oxchuc
7,Chiapas,145,Palenque,1,Palenque
7,Chiapas,146,Pantelhó,1,Pantelhó
7,Chiapas,147,Pantepec,1,Pantepec
7,Chiapas,148,Pichucalco,1,Pichucalco
7,Chiapas,149,Pijijiapan,1,Pijijiapan
7,Chiapas,150,El Porvenir,1,El Porvenir de Velasco Suárez
7,Chiapas,151,Villa Comaltitlán,1,Villa Comaltitlán
7,Chiapas,152,Pueblo Nuevo Solistahuacán,1,Pueblo Nuevo Solistahuacán
7,Chiapas,153,Rayón,1,Rayón
7,Chiapas,154,Reforma,1,Reforma
7,Chiapas,155,Las Rosas,1,Las Rosas
7,Chiapas,156,Sabanilla,1,Sabanilla
7,Chiapas,157,Salto de Agua,1,Salto de Agua
7,Chiapas,158,San Cristóbal de las Casas,1,San Cristóbal de las Casas
7,Chiapas,159,San Fernando,1,San Fernando
7,Chiapas,160,Siltepec,1,Siltepec
7,Chiapas,161,Simojovel,1,Simojovel de Allende
7,Chiapas,162,Sitalá,1,Sitalá
7,Chiapas,163,Socoltenango,1,Socoltenango
7,Chiapas,164,Solosuchiapa,1,Solosuchiapa
7,Chiapas,165,Soyaló,1,Soyaló
7,Chiapas,166,Suchiapa,1,Suchiapa
7,Chiapas,167,Suchiate,1,Ciudad Hidalgo
7,Chiapas,168,Sunuapa,1,Sunuapa
7,Chiapas,169,Tapachula,1,Tapachula de Córdova y Ordóñez
7,Chiapas,170,Tapalapa,1,Tapalapa
7,Chiapas,171,Tapilula,1,Tapilula
7,Chiapas,172,Tecpatán,1,Tecpatán
7,Chiapas,173,Tenejapa,1,Tenejapa
7,Chiapas,174,Teopisca,1,Teopisca
7,Chiapas,175,Tila,1,Tila
7,Chiapas,176,Tonalá,1,Tonalá
7,Chiapas,177,Totolapa,1,Totolapa
7,Chiapas,178,La Trinitaria,1,La Trinitaria
7,Chiapas,179,Tumbalá,1,Tumbalá
7,Chiapas,180,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez
7,Chiapas,181,Tuxtla Chico,1,Tuxtla Chico
7,Chiapas,182,Tuzantán,1,Tuzantán
7,Chiapas,183,Tzimol,1,Tzimol
7,Chiapas,184,Unión Juárez,1,Unión Juárez
7,Chiapas,185,Venustiano Carranza,1,Venustiano Carranza
7,Chiapas,186,Villa Corzo,1,Villa Corzo
7,Chiapas,187,Villaflores,1,Villaflores
7,Chiapas,188,Yajalón,1,Yajalón
7,Chiapas,189,San Lucas,1,San Lucas
7,Chiapas,190,Zinacantán,1,Zinacantán
7,Chiapas,191,San Juan Cancuc,1,San Juan Cancuc
7,Chiapas,192,Aldama,1,Aldama
7,Chiapas,193,Benemérito de las Américas,1,Benemérito de las Américas
7,Chiapas,194,Maravilla Tenejapa,1,Maravilla Tenejapa
7,Chiapas,195,Marqués de Comillas,1,Zamora Pico de Oro
7,Chiapas,196,Montecristo de Guerrero,1,Montecristo de Guerrero
7,Chiapas,197,San Andrés Duraznal,1,San Andrés Duraznal
7,Chiapas,198,Santiago el Pinar,1,Santiago el Pinar
8,Chihuahua,199,Ahumada,1,Miguel Ahumada
8,Chihuahua,200,Aldama,1,Juan Aldama
8,Chihuahua,201,Allende,1,Valle de Ignacio Allende
8,Chihuahua,202,Aquiles Serdán,1,Santa Eulalia
8,Chihuahua,203,Ascensión,1,Ascensión
8,Chihuahua,204,Bachíniva,1,Bachíniva
8,Chihuahua,205,Balleza,1,Mariano Balleza
8,Chihuahua,206,Batopilas,1,Batopilas
8,Chihuahua,207,Bocoyna,1,Bocoyna
8,Chihuahua,208,Buenaventura,1,San Buenaventura
8,Chihuahua,209,Camargo,1,Santa Rosalía de Camargo
8,Chihuahua,210,Carichí,1,Carichí
8,Chihuahua,211,Casas Grandes,1,Casas Grandes
8,Chihuahua,212,Coronado,1,José Esteban Coronado
8,Chihuahua,213,Coyame del Sotol,1,Santiago de Coyame
8,Chihuahua,214,La Cruz,1,La Cruz
8,Chihuahua,215,Cuauhtémoc,1,Cuauhtémoc
8,Chihuahua,216,Cusihuiriachi,1,Cusihuiriachi
8,Chihuahua,217,Chihuahua,1,Chihuahua
8,Chihuahua,218,Chínipas,1,Chínipas de Almada
8,Chihuahua,219,Delicias,1,Delicias
8,Chihuahua,220,Dr. Belisario Domínguez,1,San Lorenzo
8,Chihuahua,221,Galeana,1,Hermenegildo Galeana
8,Chihuahua,222,Santa Isabel,1,Santa Isabel
8,Chihuahua,223,Gómez Farías,1,Valentín Gómez Farías
8,Chihuahua,224,Gran Morelos,1,San Nicolás de Carretas
8,Chihuahua,225,Guachochi,1,Guachochi
8,Chihuahua,226,Guadalupe,1,Guadalupe
8,Chihuahua,227,Guadalupe y Calvo,1,Guadalupe y Calvo
8,Chihuahua,228,Guazapares,1,Témoris
8,Chihuahua,229,Guerrero,1,Vicente Guerrero
8,Chihuahua,230,Hidalgo del Parral,1,Hidalgo del Parral
8,Chihuahua,231,Huejotitán,1,Huejotitán
8,Chihuahua,232,Ignacio Zaragoza,1,Ignacio Zaragoza
8,Chihuahua,233,Janos,1,Janos
8,Chihuahua,234,Jiménez,1,José Mariano Jiménez
8,Chihuahua,235,Juárez,1,Juárez
8,Chihuahua,236,Julimes,1,Julimes
8,Chihuahua,237,López,1,Octaviano López
8,Chihuahua,238,Madera,1,Madera
8,Chihuahua,239,Maguarichi,1,Maguarichi
8,Chihuahua,240,Manuel Benavides,1,Manuel Benavides
8,Chihuahua,241,Matachí,1,Matachí
8,Chihuahua,242,Matamoros,1,Mariano Matamoros
8,Chihuahua,243,Meoqui,1,Pedro Meoqui
8,Chihuahua,244,Morelos,1,Morelos
8,Chihuahua,245,Moris,1,Moris
8,Chihuahua,246,Namiquipa,1,Namiquipa
8,Chihuahua,247,Nonoava,1,Nonoava
8,Chihuahua,248,Nuevo Casas Grandes,1,Nuevo Casas Grandes
8,Chihuahua,249,Ocampo,1,Melchor Ocampo
8,Chihuahua,250,Ojinaga,1,Manuel Ojinaga
8,Chihuahua,251,Praxedis G. Guerrero,1,Praxedis G. Guerrero
8,Chihuahua,252,Riva Palacio,1,San Andrés
8,Chihuahua,253,Rosales,1,Santa Cruz de Rosales
8,Chihuahua,254,Rosario,1,Valle del Rosario
8,Chihuahua,255,San Francisco de Borja,1,San Francisco de Borja
8,Chihuahua,256,San Francisco de Conchos,1,San Francisco de Conchos
8,Chihuahua,257,San Francisco del Oro,1,San Francisco del Oro
8,Chihuahua,258,Santa Bárbara,1,Santa Bárbara
8,Chihuahua,259,Satevó,1,San Francisco Javier de Satevó
8,Chihuahua,260,Saucillo,1,Saucillo
8,Chihuahua,261,Temósachic,1,Temósachic
8,Chihuahua,262,El Tule,1,El Tule
8,Chihuahua,263,Urique,1,Urique
8,Chihuahua,264,Uruachi,1,Uruachi
8,Chihuahua,265,Valle de Zaragoza,1,Valle de Zaragoza
9,Distrito Federal,266,Azcapotzalco,----,
9,Distrito Federal,267,Coyoacán,----,
9,Distrito Federal,268,Cuajimalpa de Morelos,----,
9,Distrito Federal,269,Gustavo A. Madero,----,
9,Distrito Federal,270,Iztacalco,----,
9,Distrito Federal,271,Iztapalapa,----,
9,Distrito Federal,272,La Magdalena Contreras,----,
9,Distrito Federal,273,Milpa Alta,----,
9,Distrito Federal,274,Álvaro Obregón,----,
9,Distrito Federal,275,Tláhuac,----,
9,Distrito Federal,276,Tlalpan,----,
9,Distrito Federal,277,Xochimilco,----,
9,Distrito Federal,278,Benito Juárez,----,
9,Distrito Federal,279,Cuauhtémoc,----,
9,Distrito Federal,280,Miguel Hidalgo,----,
9,Distrito Federal,281,Venustiano Carranza,----,
10,Durango,282,Canatlán,1,Canatlán
10,Durango,283,Canelas,1,Canelas
10,Durango,284,Coneto de Comonfort,1,Coneto de Comonfort
10,Durango,285,Cuencamé,1,Cuencamé de Ceniceros
10,Durango,286,Durango,1,Victoria de Durango
10,Durango,287,General Simón Bolívar,1,General Simón Bolívar
10,Durango,288,Gómez Palacio,1,Gómez Palacio
10,Durango,289,Guadalupe Victoria,1,Guadalupe Victoria
10,Durango,290,Guanaceví,1,Guanaceví
10,Durango,291,Hidalgo,1,Villa Hidalgo
10,Durango,292,Indé,1,Indé
10,Durango,293,Lerdo,1,Lerdo
10,Durango,294,Mapimí,1,Mapimí
10,Durango,295,Mezquital,1,San Francisco del Mezquital
10,Durango,296,Nazas,1,Nazas
10,Durango,297,Nombre de Dios,1,Nombre de Dios
10,Durango,298,Ocampo,1,Villa Ocampo
10,Durango,299,El Oro,1,Santa María del Oro
10,Durango,300,Otáez,1,Otáez
10,Durango,301,Pánuco de Coronado,1,Francisco I. Madero
10,Durango,302,Peñón Blanco,1,Peñón Blanco
10,Durango,303,Poanas,1,Villa Unión
10,Durango,304,Pueblo Nuevo,1,El Salto
10,Durango,305,Rodeo,1,Rodeo
10,Durango,306,San Bernardo,1,San Bernardo
10,Durango,307,San Dimas,1,Tayoltita
10,Durango,308,San Juan de Guadalupe,1,San Juan de Guadalupe
10,Durango,309,San Juan del Río,1,San Juan del Río del Centauro del Norte
10,Durango,310,San Luis del Cordero,1,San Luis del Cordero
10,Durango,311,San Pedro del Gallo,1,San Pedro del Gallo
10,Durango,312,Santa Clara,1,Santa Clara
10,Durango,313,Santiago Papasquiaro,1,Santiago Papasquiaro
10,Durango,314,Súchil,1,Súchil
10,Durango,315,Tamazula,1,Tamazula de Victoria
10,Durango,316,Tepehuanes,1,Santa Catarina de Tepehuanes
10,Durango,317,Tlahualilo,1,Tlahualilo de Zaragoza
10,Durango,318,Topia,1,Topia
10,Durango,319,Vicente Guerrero,1,Vicente Guerrero
10,Durango,320,Nuevo Ideal,1,Nuevo Ideal
11,Guanajuato,321,Abasolo,1,Abasolo
11,Guanajuato,322,Acámbaro,1,Acámbaro
11,Guanajuato,323,San Miguel de Allende,1,San Miguel de Allende
11,Guanajuato,324,Apaseo el Alto,1,Apaseo el Alto
11,Guanajuato,325,Apaseo el Grande,1,Apaseo el Grande
11,Guanajuato,326,Atarjea,1,Atarjea
11,Guanajuato,327,Celaya,1,Celaya
11,Guanajuato,328,Manuel Doblado,1,Ciudad Manuel Doblado
11,Guanajuato,329,Comonfort,1,Comonfort
11,Guanajuato,330,Coroneo,1,Coroneo
11,Guanajuato,331,Cortazar,1,Cortazar
11,Guanajuato,332,Cuerámaro,1,Cuerámaro
11,Guanajuato,333,Doctor Mora,1,Doctor Mora
11,Guanajuato,334,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional
11,Guanajuato,335,Guanajuato,1,Guanajuato
11,Guanajuato,336,Huanímaro,1,Huanímaro
11,Guanajuato,337,Irapuato,1,Irapuato
11,Guanajuato,338,Jaral del Progreso,1,Jaral del Progreso
11,Guanajuato,339,Jerécuaro,1,Jerécuaro
11,Guanajuato,340,León,1,León de los Aldama
11,Guanajuato,341,Moroleón,1,Moroleón
11,Guanajuato,342,Ocampo,1,Ocampo
11,Guanajuato,343,Pénjamo,1,Pénjamo
11,Guanajuato,344,Pueblo Nuevo,1,Pueblo Nuevo
11,Guanajuato,345,Purísima del Rincón,1,Purísima de Bustos
11,Guanajuato,346,Romita,1,Romita
11,Guanajuato,347,Salamanca,1,Salamanca
11,Guanajuato,348,Salvatierra,1,Salvatierra
11,Guanajuato,349,San Diego de la Unión,1,San Diego de la Unión
11,Guanajuato,350,San Felipe,1,San Felipe
11,Guanajuato,351,San Francisco del Rincón,1,San Francisco del Rincón
11,Guanajuato,352,San José Iturbide,1,San José Iturbide
11,Guanajuato,353,San Luis de la Paz,1,San Luis de la Paz
11,Guanajuato,354,Santa Catarina,1,Santa Catarina
11,Guanajuato,355,Santa Cruz de Juventino Rosas,1,Juventino Rosas
11,Guanajuato,356,Santiago Maravatío,1,Santiago Maravatío
11,Guanajuato,357,Silao de la Victoria,1,Silao de la Victoria
11,Guanajuato,358,Tarandacuao,1,Tarandacuao
11,Guanajuato,359,Tarimoro,1,Tarimoro
11,Guanajuato,360,Tierra Blanca,1,Tierra Blanca
11,Guanajuato,361,Uriangato,1,Uriangato
11,Guanajuato,362,Valle de Santiago,1,Valle de Santiago
11,Guanajuato,363,Victoria,1,Victoria
11,Guanajuato,364,Villagrán,1,Villagrán
11,Guanajuato,365,Xichú,1,Xichú
11,Guanajuato,366,Yuriria,1,Yuriria
12,Guerrero,367,Acapulco de Juárez,1,Acapulco de Juárez
12,Guerrero,368,Ahuacuotzingo,1,Ahuacuotzingo
12,Guerrero,369,Ajuchitlán del Progreso,1,Ajuchitlán del Progreso
12,Guerrero,370,Alcozauca de Guerrero,1,Alcozauca de Guerrero
12,Guerrero,371,Alpoyeca,1,Alpoyeca
12,Guerrero,372,Apaxtla,1,Ciudad Apaxtla de Castrejón
12,Guerrero,373,Arcelia,1,Arcelia
12,Guerrero,374,Atenango del Río,1,Atenango del Río
12,Guerrero,375,Atlamajalcingo del Monte,1,Atlamajalcingo del Monte
12,Guerrero,376,Atlixtac,1,Atlixtac
12,Guerrero,377,Atoyac de Álvarez,1,Atoyac de Álvarez
12,Guerrero,378,Ayutla de los Libres,1,Ayutla de los Libres
12,Guerrero,379,Azoyú,1,Azoyú
12,Guerrero,380,Benito Juárez,1,San Jerónimo de Juárez
12,Guerrero,381,Buenavista de Cuéllar,1,Buenavista de Cuéllar
12,Guerrero,382,Coahuayutla de José María Izazaga,1,Coahuayutla de Guerrero
12,Guerrero,383,Cocula,1,Cocula
12,Guerrero,384,Copala,1,Copala
12,Guerrero,385,Copalillo,1,Copalillo
12,Guerrero,386,Copanatoyac,1,Copanatoyac
12,Guerrero,387,Coyuca de Benítez,1,Coyuca de Benítez
12,Guerrero,388,Coyuca de Catalán,1,Coyuca de Catalán
12,Guerrero,389,Cuajinicuilapa,1,Cuajinicuilapa
12,Guerrero,390,Cualác,1,Cualác
12,Guerrero,391,Cuautepec,1,Cuautepec
12,Guerrero,392,Cuetzala del Progreso,1,Cuetzala del Progreso
12,Guerrero,393,Cutzamala de Pinzón,1,Cutzamala de Pinzón
12,Guerrero,394,Chilapa de Álvarez,1,Chilapa de Álvarez
12,Guerrero,395,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo
12,Guerrero,396,Florencio Villarreal,1,Cruz Grande
12,Guerrero,397,General Canuto A. Neri,1,Acapetlahuaya
12,Guerrero,398,General Heliodoro Castillo,1,Tlacotepec
12,Guerrero,399,Huamuxtitlán,1,Huamuxtitlán
12,Guerrero,400,Huitzuco de los Figueroa,1,Ciudad de Huitzuco
12,Guerrero,401,Iguala de la Independencia,1,Iguala de la Independencia
12,Guerrero,402,Igualapa,1,Igualapa
12,Guerrero,403,Ixcateopan de Cuauhtémoc,1,Ixcateopan de Cuauhtémoc
12,Guerrero,404,Zihuatanejo de Azueta,1,Zihuatanejo
12,Guerrero,405,Juan R. Escudero,1,Tierra Colorada
12,Guerrero,406,Leonardo Bravo,1,Chichihualco
12,Guerrero,407,Malinaltepec,1,Malinaltepec
12,Guerrero,408,Mártir de Cuilapan,1,Apango
12,Guerrero,409,Metlatónoc,1,Metlatónoc
12,Guerrero,410,Mochitlán,1,Mochitlán
12,Guerrero,411,Olinalá,1,Olinalá
12,Guerrero,412,Ometepec,1,Ometepec
12,Guerrero,413,Pedro Ascencio Alquisiras,1,Ixcapuzalco
12,Guerrero,414,Petatlán,1,Petatlán
12,Guerrero,415,Pilcaya,1,Pilcaya
12,Guerrero,416,Pungarabato,1,Ciudad Altamirano
12,Guerrero,417,Quechultenango,1,Quechultenango
12,Guerrero,418,San Luis Acatlán,1,San Luis Acatlán
12,Guerrero,419,San Marcos,1,San Marcos
12,Guerrero,420,San Miguel Totolapan,1,San Miguel Totolapan
12,Guerrero,421,Taxco de Alarcón,1,Taxco de Alarcón
12,Guerrero,422,Tecoanapa,1,Tecoanapa
12,Guerrero,423,Técpan de Galeana,1,Técpan de Galeana
12,Guerrero,424,Teloloapan,1,Teloloapan
12,Guerrero,425,Tepecoacuilco de Trujano,1,Tepecoacuilco de Trujano
12,Guerrero,426,Tetipac,1,Tetipac
12,Guerrero,427,Tixtla de Guerrero,1,Tixtla de Guerrero
12,Guerrero,428,Tlacoachistlahuaca,1,Tlacoachistlahuaca
12,Guerrero,429,Tlacoapa,1,Tlacoapa
12,Guerrero,430,Tlalchapa,1,Tlalchapa
12,Guerrero,431,Tlalixtaquilla de Maldonado,1,Tlalixtaquilla
12,Guerrero,432,Tlapa de Comonfort,1,Tlapa de Comonfort
12,Guerrero,433,Tlapehuala,1,Tlapehuala
12,Guerrero,434,La Unión de Isidoro Montes de Oca,1,La Unión
12,Guerrero,435,Xalpatláhuac,1,Xalpatláhuac
12,Guerrero,436,Xochihuehuetlán,1,Xochihuehuetlán
12,Guerrero,437,Xochistlahuaca,1,Xochistlahuaca
12,Guerrero,438,Zapotitlán Tablas,1,Zapotitlán Tablas
12,Guerrero,439,Zirándaro,1,Zirándaro de los Chávez
12,Guerrero,440,Zitlala,1,Zitlala
12,Guerrero,441,Eduardo Neri,1,Zumpango del Río
12,Guerrero,442,Acatepec,1,Acatepec
12,Guerrero,443,Marquelia,1,Marquelia
12,Guerrero,444,Cochoapa el Grande,1,Cochoapa el Grande
12,Guerrero,445,José Joaquín de Herrera,1,Hueycantenango
12,Guerrero,446,Juchitán,1,Juchitán
12,Guerrero,447,Iliatenco,1,Iliatenco
13,Hidalgo,448,Acatlán,1,Acatlán
13,Hidalgo,449,Acaxochitlán,1,Acaxochitlán
13,Hidalgo,450,Actopan,1,Actopan
13,Hidalgo,451,Agua Blanca de Iturbide,1,Agua Blanca Iturbide
13,Hidalgo,452,Ajacuba,1,Ajacuba
13,Hidalgo,453,Alfajayucan,1,Alfajayucan
13,Hidalgo,454,Almoloya,1,Almoloya
13,Hidalgo,455,Apan,1,Apan
13,Hidalgo,456,El Arenal,1,El Arenal
13,Hidalgo,457,Atitalaquia,1,Atitalaquia
13,Hidalgo,458,Atlapexco,1,Atlapexco
13,Hidalgo,459,Atotonilco el Grande,1,Atotonilco el Grande
13,Hidalgo,460,Atotonilco de Tula,1,Atotonilco de Tula
13,Hidalgo,461,Calnali,1,Calnali
13,Hidalgo,462,Cardonal,1,Cardonal
13,Hidalgo,463,Cuautepec de Hinojosa,1,Cuautepec de Hinojosa
13,Hidalgo,464,Chapantongo,1,Chapantongo
13,Hidalgo,465,Chapulhuacán,1,Chapulhuacán
13,Hidalgo,466,Chilcuautla,1,Chilcuautla
13,Hidalgo,467,Eloxochitlán,1,Eloxochitlán
13,Hidalgo,468,Emiliano Zapata,1,Emiliano Zapata
13,Hidalgo,469,Epazoyucan,1,Epazoyucan
13,Hidalgo,470,Francisco I. Madero,1,Tepatepec
13,Hidalgo,471,Huasca de Ocampo,1,Huasca de Ocampo
13,Hidalgo,472,Huautla,1,Huautla
13,Hidalgo,473,Huazalingo,1,Huazalingo
13,Hidalgo,474,Huehuetla,1,Huehuetla
13,Hidalgo,475,Huejutla de Reyes,1,Huejutla de Reyes
13,Hidalgo,476,Huichapan,1,Huichapan
13,Hidalgo,477,Ixmiquilpan,1,Ixmiquilpan
13,Hidalgo,478,Jacala de Ledezma,1,Jacala
13,Hidalgo,479,Jaltocán,1,Jaltocán
13,Hidalgo,480,Juárez Hidalgo,1,Juárez
13,Hidalgo,481,Lolotla,1,Lolotla
13,Hidalgo,482,Metepec,1,Metepec
13,Hidalgo,483,San Agustín Metzquititlán,1,Mezquititlán
13,Hidalgo,484,Metztitlán,1,Metztitlán
13,Hidalgo,485,Mineral del Chico,1,Mineral del Chico
13,Hidalgo,486,Mineral del Monte,1,Mineral del Monte
13,Hidalgo,487,La Misión,1,La Misión
